Date	Open*	High	Low	Close**	Volume	Market Cap
Jun 10, 2018	51.13	51.13	44.60	45.71	99,954,096	3,323,720,192
Jun 09, 2018	52.56	53.45	51.09	51.09	72,333,200	3,416,087,552
Jun 08, 2018	53.55	53.92	51.99	52.59	77,989,800	3,480,608,256
Jun 07, 2018	54.01	54.99	53.18	53.82	78,293,600	3,510,462,720
Jun 06, 2018	54.51	54.61	52.75	53.92	81,572,600	3,543,111,424
Jun 05, 2018	53.50	54.95	52.09	54.45	92,081,000	3,477,658,880
Jun 04, 2018	56.31	57.10	52.61	53.44	91,888,400	3,660,101,376
Jun 03, 2018	56.65	57.80	55.85	56.42	90,826,096	3,682,143,232
Jun 02, 2018	55.63	57.19	54.98	56.76	97,926,200	3,615,885,312
Jun 01, 2018	53.20	56.09	52.95	55.45	102,577,000	3,457,785,088
May 31, 2018	51.44	54.08	50.92	52.93	85,826,000	3,343,510,016
May 30, 2018	52.36	53.31	50.53	51.54	82,723,104	3,403,155,712
May 29, 2018	48.12	53.43	47.96	52.11	106,526,000	3,127,561,472
May 28, 2018	52.86	53.06	47.96	48.26	92,695,200	3,436,200,960
May 27, 2018	52.32	53.03	51.20	52.93	76,785,504	3,400,819,968
May 26, 2018	52.74	54.32	51.55	52.26	84,223,296	3,428,003,072
May 25, 2018	55.10	56.26	52.01	53.03	93,827,504	3,581,539,072
May 24, 2018	52.36	55.12	50.68	54.76	107,696,000	3,403,298,560
May 23, 2018	57.45	57.80	51.81	52.47	109,642,000	3,734,306,048
May 22, 2018	62.41	62.50	57.10	57.38	95,219,600	4,056,541,696
May 21, 2018	63.59	65.85	60.95	62.46	121,919,000	4,133,601,792
May 20, 2018	59.23	63.77	58.75	63.51	89,350,200	3,849,997,568
May 19, 2018	59.66	60.64	58.15	59.17	79,662,304	3,877,988,096
May 18, 2018	57.72	60.28	56.99	59.68	94,202,000	3,751,855,104
May 17, 2018	61.94	63.22	57.18	57.82	96,606,600	4,025,908,736
May 16, 2018	63.06	63.37	59.88	61.85	99,496,200	4,098,809,856
May 15, 2018	66.38	69.34	62.54	63.25	98,810,800	4,314,878,976
May 14, 2018	67.82	69.23	63.19	66.46	130,220,000	4,408,478,208
May 13, 2018	64.76	69.30	63.15	67.76	105,992,000	4,209,407,488
May 12, 2018	63.45	67.61	59.07	64.76	125,551,000	4,124,451,840
May 11, 2018	69.96	70.41	61.45	63.40	177,496,992	4,547,404,800
May 10, 2018	76.32	76.97	70.18	70.18	126,392,000	4,960,569,344
May 09, 2018	77.12	77.21	72.90	76.33	120,422,000	5,013,073,408
May 08, 2018	79.57	81.08	76.03	77.08	126,518,000	5,172,050,944
May 07, 2018	83.59	83.59	76.50	79.29	157,183,008	5,433,503,744
May 06, 2018	84.30	87.94	80.72	83.56	177,590,000	5,479,816,192
May 05, 2018	84.31	86.07	84.16	84.36	128,178,000	5,480,032,768
May 04, 2018	87.70	87.70	82.56	84.26	153,112,000	5,700,725,760
May 03, 2018	84.92	89.68	83.86	87.82	226,830,000	5,519,484,416
May 02, 2018	84.41	85.39	82.84	84.79	137,844,000	5,486,902,272
May 01, 2018	84.37	84.86	79.32	84.64	180,819,008	5,483,982,848
Apr 30, 2018	92.15	94.76	82.86	84.27	377,384,992	5,990,011,392
Apr 29, 2018	76.59	92.52	76.59	91.07	502,971,008	4,978,032,128
Apr 28, 2018	72.42	78.20	72.42	76.75	143,123,008	4,707,531,776
Apr 27, 2018	77.02	77.31	72.67	72.67	133,132,000	5,006,035,968
Apr 26, 2018	71.56	77.24	69.81	77.19	142,338,000	4,651,608,064
Apr 25, 2018	82.49	82.58	69.03	71.38	232,380,992	5,361,908,224
Apr 24, 2018	76.29	84.44	76.24	83.01	214,076,000	4,958,947,840
Apr 23, 2018	73.65	77.80	73.65	76.22	129,211,000	4,787,280,384
Apr 22, 2018	74.53	77.20	73.00	73.76	118,189,000	4,844,570,624
Apr 21, 2018	79.10	79.62	71.16	74.99	172,502,000	5,141,745,664
Apr 20, 2018	74.18	79.47	72.56	79.03	184,820,992	4,821,730,816
Apr 19, 2018	72.55	74.79	70.96	74.13	172,656,992	4,715,594,240
Apr 18, 2018	65.71	73.36	65.71	72.84	146,354,000	4,271,153,920
Apr 17, 2018	67.01	69.85	65.66	65.75	104,953,000	4,355,817,984
Apr 16, 2018	70.12	70.77	64.40	66.70	124,354,000	4,557,692,928
Apr 15, 2018	64.33	70.33	64.33	70.33	126,368,000	4,181,559,808
Apr 14, 2018	62.21	65.45	61.75	63.86	90,798,000	4,043,725,568
Apr 13, 2018	66.66	68.10	61.56	62.21	177,671,008	4,332,714,496
Apr 12, 2018	58.38	66.71	54.91	66.71	272,688,992	3,794,846,976
Apr 11, 2018	52.58	59.46	52.32	58.54	178,200,992	3,417,624,832
Apr 10, 2018	53.20	53.20	49.67	52.62	90,631,296	3,458,028,544
Apr 09, 2018	49.37	56.66	49.37	52.93	267,976,992	3,209,104,640
Apr 08, 2018	46.54	49.19	46.54	49.19	44,671,100	3,025,190,400
Apr 07, 2018	44.91	47.81	44.83	46.42	49,786,600	2,919,095,808
Apr 06, 2018	47.05	47.48	44.59	44.94	46,850,100	3,058,491,392
Apr 05, 2018	47.46	47.85	45.85	47.20	63,650,600	3,084,661,248
Apr 04, 2018	53.38	53.63	46.95	47.55	73,956,800	3,469,676,544
Apr 03, 2018	48.98	54.13	48.63	53.64	84,566,304	3,183,755,776
Apr 02, 2018	47.34	50.30	46.79	48.82	62,854,800	3,077,223,936
Apr 01, 2018	50.34	50.59	45.30	47.30	73,349,000	3,272,063,488
Mar 31, 2018	50.43	52.91	49.97	50.13	68,031,800	3,278,244,608
Mar 30, 2018	51.85	53.58	49.10	50.31	114,151,000	3,370,354,688
Mar 29, 2018	57.31	57.40	51.45	51.88	110,023,000	3,724,951,552
Mar 28, 2018	55.34	60.12	55.34	57.24	81,977,504	3,596,938,752
Mar 27, 2018	59.49	60.02	52.51	55.53	145,188,992	3,866,565,888
Mar 26, 2018	65.40	65.93	55.92	59.74	144,888,992	4,251,172,608
Mar 25, 2018	65.19	67.44	63.87	65.43	82,989,200	4,237,244,928
Mar 24, 2018	69.07	70.24	65.73	65.73	102,618,000	4,489,326,080
Mar 23, 2018	69.61	69.61	63.92	68.56	137,020,992	4,524,350,976
Mar 22, 2018	72.81	75.07	66.92	69.64	152,648,000	4,732,377,088
Mar 21, 2018	76.41	77.79	71.52	72.95	177,772,992	4,966,719,488
Mar 20, 2018	73.85	79.56	67.59	76.03	255,944,000	4,800,043,008
Mar 19, 2018	67.19	73.44	62.74	73.44	274,503,008	4,367,609,344
Mar 18, 2018	61.18	66.70	49.39	65.50	249,146,000	3,976,493,056
Mar 17, 2018	68.30	69.11	61.02	61.53	95,221,696	4,439,519,232
Mar 16, 2018	69.66	71.49	65.91	68.25	114,395,000	4,527,870,976
Mar 15, 2018	71.83	72.95	65.49	69.57	173,336,000	4,669,041,152
Mar 14, 2018	83.42	85.03	69.10	71.67	146,276,992	5,422,362,624
Mar 13, 2018	85.57	88.39	82.19	83.38	118,017,000	5,562,222,592
Mar 12, 2018	91.49	92.98	84.26	85.91	125,997,000	5,947,135,488
Mar 11, 2018	85.44	92.49	82.31	91.19	120,665,000	5,553,471,488
Mar 10, 2018	93.32	94.43	85.52	85.58	123,154,000	6,065,718,272
Mar 09, 2018	91.70	93.78	80.85	92.67	216,976,000	5,960,483,840
Mar 08, 2018	100.54	102.14	90.87	91.57	158,916,992	6,534,770,688
Mar 07, 2018	105.38	113.65	91.03	100.44	297,579,008	6,849,684,992
Mar 06, 2018	112.27	114.94	103.56	105.11	203,770,000	7,297,530,880
Mar 05, 2018	120.12	120.12	111.76	113.02	212,735,008	7,808,075,776
Mar 04, 2018	121.83	125.13	115.99	119.36	177,840,000	7,919,115,264
Mar 03, 2018	124.26	128.06	121.54	122.14	132,602,000	8,076,610,560
Mar 02, 2018	129.95	130.30	122.59	124.24	148,930,000	8,446,709,248
Mar 01, 2018	133.65	136.15	126.57	129.05	282,388,000	8,687,141,888
Feb 28, 2018	142.38	144.62	132.06	133.24	315,822,016	9,254,661,120
Feb 27, 2018	134.84	146.35	132.92	142.50	427,504,992	8,764,486,656
Feb 26, 2018	118.91	137.10	117.91	134.17	292,700,000	7,729,166,848
Feb 25, 2018	118.29	120.00	114.56	118.46	114,914,000	7,689,083,904
Feb 24, 2018	121.42	126.89	114.41	118.57	157,950,000	7,892,474,368
Feb 23, 2018	113.39	123.85	110.86	121.65	189,394,000	7,370,077,184
Feb 22, 2018	120.62	126.93	111.89	114.08	193,746,000	7,840,041,472
Feb 21, 2018	127.67	130.21	118.08	120.96	207,330,000	8,298,401,280
Feb 20, 2018	137.95	142.01	127.86	128.36	239,238,000	8,966,487,040
Feb 19, 2018	127.24	138.52	126.70	137.47	201,551,008	8,270,293,504
Feb 18, 2018	136.40	137.95	124.32	127.38	207,624,000	8,866,100,224
Feb 17, 2018	131.02	139.80	129.42	136.75	286,384,992	8,516,620,800
Feb 16, 2018	123.02	130.62	119.94	128.85	194,878,000	7,996,375,040
Feb 15, 2018	122.00	125.76	118.79	123.29	218,616,000	7,930,298,368
Feb 14, 2018	110.86	123.03	110.86	122.52	228,692,992	7,206,135,808
Feb 13, 2018	113.64	114.93	108.64	111.18	176,966,000	7,386,417,664
Feb 12, 2018	104.18	115.85	104.18	113.25	272,088,992	6,771,600,896
Feb 11, 2018	110.45	113.18	96.78	103.40	257,944,000	7,179,004,928
Feb 10, 2018	117.21	122.85	104.98	110.63	355,323,008	7,618,882,560
Feb 09, 2018	111.99	117.65	108.84	117.57	212,450,000	7,279,310,336
Feb 08, 2018	104.06	117.00	104.06	112.43	546,732,992	6,763,562,496
Feb 07, 2018	105.13	118.50	94.94	102.50	571,724,032	6,833,697,792
Feb 06, 2018	84.07	109.21	64.88	105.95	659,945,984	5,464,508,928
Feb 05, 2018	107.57	108.97	75.75	82.37	312,096,000	6,992,380,416
Feb 04, 2018	122.21	124.01	102.03	107.46	203,674,000	7,943,967,744
Feb 03, 2018	121.03	127.28	106.90	122.96	255,707,008	7,867,206,656
Feb 02, 2018	125.64	129.19	91.96	120.13	552,638,976	8,166,714,880
Feb 01, 2018	145.96	147.16	115.27	126.00	356,495,008	9,487,200,256
Jan 31, 2018	145.40	148.18	133.32	145.76	357,308,992	9,451,085,824
Jan 30, 2018	168.86	173.75	140.13	146.28	670,294,976	10,976,104,448
Jan 29, 2018	152.08	168.14	151.46	168.14	602,513,984	9,885,256,704
Jan 28, 2018	140.37	153.61	140.37	152.16	246,175,008	9,124,098,048
Jan 27, 2018	138.14	142.07	134.35	140.20	207,868,000	8,979,147,776
Jan 26, 2018	137.75	141.13	126.53	137.89	324,067,008	8,953,601,024
Jan 25, 2018	138.10	146.94	134.58	138.00	315,009,984	8,976,148,480
Jan 24, 2018	122.57	144.12	118.15	136.41	433,360,000	7,966,982,656
Jan 23, 2018	123.37	129.71	110.18	121.60	263,388,992	8,018,767,360
Jan 22, 2018	132.30	137.78	112.38	123.66	346,611,008	8,599,479,296
Jan 21, 2018	150.23	150.23	126.20	131.10	346,048,000	9,764,804,608
Jan 20, 2018	140.49	157.19	138.65	149.94	501,671,008	9,132,020,736
Jan 19, 2018	141.25	150.15	132.97	139.49	494,800,000	9,181,133,824
Jan 18, 2018	142.60	159.49	129.85	142.66	838,633,984	9,269,195,776
Jan 17, 2018	144.73	154.29	94.57	141.37	1,587,920,000	9,407,148,032
Jan 16, 2018	187.97	187.97	104.29	145.30	1,664,429,952	12,217,937,920
Jan 15, 2018	170.10	196.85	147.40	187.40	1,455,619,968	11,056,452,608
Jan 14, 2018	140.56	176.83	135.92	170.42	648,694,016	9,136,462,848
Jan 13, 2018	124.15	146.51	124.15	140.62	455,703,008	8,069,500,928
Jan 12, 2018	109.18	126.54	105.25	124.47	234,756,992	7,097,046,016
Jan 11, 2018	123.10	124.33	102.66	108.29	270,718,016	8,001,778,176
Jan 10, 2018	127.24	127.26	111.05	122.99	361,796,992	8,270,279,680
Jan 09, 2018	102.07	129.87	101.84	126.94	529,663,008	6,634,308,096
Jan 08, 2018	102.12	108.60	90.68	102.38	231,395,008	6,638,003,712
Jan 07, 2018	101.12	108.52	99.20	102.43	196,620,992	6,572,871,680
Jan 06, 2018	95.31	103.13	91.90	100.86	187,746,000	6,195,061,248
Jan 05, 2018	98.91	106.24	89.58	95.28	292,932,992	6,429,221,888
Jan 04, 2018	104.79	109.20	96.24	99.11	332,545,984	6,811,420,672
Jan 03, 2018	90.30	105.56	86.89	105.56	288,086,016	5,869,253,632
Jan 02, 2018	78.53	97.01	78.53	90.33	373,376,992	5,104,176,128
Jan 01, 2018	76.19	80.69	72.72	78.82	142,094,000	4,952,452,608
Dec 31, 2017	72.56	78.01	67.69	75.96	181,356,992	4,716,091,904
Dec 30, 2017	74.18	74.54	63.02	72.40	202,376,992	4,821,835,264
Dec 29, 2017	65.70	74.82	63.14	73.90	163,331,008	4,270,519,552
Dec 28, 2017	66.76	66.94	58.22	65.43	135,592,000	4,339,532,288
Dec 27, 2017	65.53	70.29	62.88	66.88	153,715,008	4,259,210,496
Dec 26, 2017	66.61	68.80	61.86	65.52	195,466,000	4,329,391,104
Dec 25, 2017	60.27	68.37	58.39	66.32	170,538,000	3,917,402,624
Dec 24, 2017	59.32	59.97	51.84	59.70	160,158,000	3,855,900,672
Dec 23, 2017	56.32	67.75	56.32	58.90	146,282,000	3,660,711,168
Dec 22, 2017	71.54	72.28	43.39	55.57	297,579,008	4,650,219,008
Dec 21, 2017	76.12	79.04	67.49	71.37	225,272,000	4,948,005,376
Dec 20, 2017	71.31	77.50	63.10	75.62	305,912,000	4,634,920,448
Dec 19, 2017	77.19	82.10	66.59	70.81	290,083,008	5,017,415,168
Dec 18, 2017	68.45	81.06	63.96	77.22	437,848,992	4,449,540,608
Dec 17, 2017	49.74	71.72	49.74	68.11	500,799,008	3,233,124,864
Dec 16, 2017	48.14	52.26	46.93	49.81	164,723,008	3,129,272,064
Dec 15, 2017	50.54	51.24	43.13	47.99	204,064,992	3,285,018,368
Dec 14, 2017	44.90	53.65	44.40	50.62	313,147,008	2,918,698,240
Dec 13, 2017	40.73	49.07	37.49	44.81	294,500,000	2,647,620,352
Dec 12, 2017	36.22	41.28	35.32	40.41	132,796,000	2,354,373,120
Dec 11, 2017	33.32	36.57	33.32	35.88	77,323,800	2,165,754,624
Dec 10, 2017	35.79	35.79	32.51	33.31	72,133,600	2,326,545,664
Dec 09, 2017	35.96	38.98	34.87	35.71	93,255,296	2,337,250,816
Dec 08, 2017	34.84	37.38	32.36	36.27	125,450,000	2,264,562,944
Dec 07, 2017	35.04	37.26	33.31	34.86	125,301,000	2,277,335,552
Dec 06, 2017	38.75	38.85	34.40	35.16	118,745,000	2,518,463,232
Dec 05, 2017	41.99	42.79	38.82	38.82	101,480,000	2,729,156,608
Dec 04, 2017	36.65	43.00	36.62	42.17	160,430,000	2,382,155,008
Dec 03, 2017	35.10	39.52	35.03	36.62	79,801,696	2,281,176,064
Dec 02, 2017	35.84	36.61	34.51	35.07	48,991,700	2,329,686,784
Dec 01, 2017	32.89	36.24	31.36	35.84	89,359,696	2,137,787,520
Nov 30, 2017	32.54	34.98	30.09	32.96	78,895,104	2,115,362,176
Nov 29, 2017	37.99	39.44	31.23	32.28	137,123,008	2,469,340,672
Nov 28, 2017	40.13	40.13	37.47	38.08	80,129,000	2,608,657,920
Nov 27, 2017	38.32	41.91	38.32	40.13	83,345,904	2,491,019,520
Nov 26, 2017	38.04	39.20	37.49	38.44	61,597,700	2,472,680,960
Nov 25, 2017	34.83	39.86	34.60	38.13	125,113,000	2,263,694,336
Nov 24, 2017	34.89	35.70	33.46	34.79	68,977,696	2,267,944,960
Nov 23, 2017	35.83	36.29	34.50	34.90	68,917,800	2,329,195,520
Nov 22, 2017	34.45	36.98	34.45	35.86	82,378,800	2,239,042,816
Nov 21, 2017	36.21	37.16	33.38	34.36	133,333,000	2,353,571,584
Nov 20, 2017	39.94	43.14	35.64	35.64	243,906,000	2,596,080,128
Nov 19, 2017	43.01	45.45	36.66	39.75	273,035,008	2,795,442,432
Nov 18, 2017	39.74	48.09	36.28	42.74	434,827,008	2,583,011,840
Nov 17, 2017	28.71	41.08	28.36	40.50	252,834,000	1,866,361,984
Nov 16, 2017	29.45	29.93	28.48	28.70	40,895,700	1,913,974,528
Nov 15, 2017	29.79	30.58	28.26	29.35	45,103,700	1,936,174,464
Nov 14, 2017	28.40	29.96	28.10	29.73	39,436,300	1,845,747,712
Nov 13, 2017	27.12	28.97	26.59	28.40	41,299,400	1,762,618,368
Nov 12, 2017	28.44	28.45	25.31	26.96	63,588,200	1,848,581,248
Nov 11, 2017	28.15	29.93	27.40	28.53	45,994,100	1,829,607,168
Nov 10, 2017	31.97	32.44	26.74	28.18	57,756,900	2,078,105,600
Nov 09, 2017	30.76	33.02	30.58	31.90	79,919,296	1,999,528,320
Nov 08, 2017	26.17	33.81	26.02	30.67	120,273,000	1,700,952,832
Nov 07, 2017	26.26	26.52	25.62	26.23	40,146,900	1,706,604,416
Nov 06, 2017	26.47	26.81	25.95	26.32	26,798,400	1,720,762,240
Nov 05, 2017	26.48	26.72	25.79	26.38	25,229,700	1,721,092,608
Nov 04, 2017	26.77	27.74	25.94	26.49	31,870,600	1,739,978,368
Nov 03, 2017	24.60	26.90	24.39	26.82	40,142,100	1,598,959,744
Nov 02, 2017	26.75	26.75	22.89	24.50	74,455,200	1,738,717,824
Nov 01, 2017	28.38	28.44	26.68	26.86	49,782,800	1,844,742,528
Oct 31, 2017	28.69	30.44	28.47	28.47	61,688,400	1,864,885,120
Oct 30, 2017	27.72	29.49	27.71	28.79	30,968,500	1,801,619,584
Oct 29, 2017	27.20	28.61	27.20	27.76	29,736,500	1,360,227,456
Oct 28, 2017	28.86	28.99	27.17	27.35	25,368,200	1,443,002,624
Oct 27, 2017	28.33	28.88	28.10	28.76	28,919,000	1,416,346,496
Oct 26, 2017	28.48	29.39	28.06	28.33	35,987,900	1,423,953,280
Oct 25, 2017	30.11	30.11	28.54	28.54	35,558,400	1,505,594,880
Oct 24, 2017	27.34	32.72	26.73	30.15	78,225,600	1,367,236,864
Oct 23, 2017	28.49	28.65	26.43	27.51	28,154,800	1,424,612,096
Oct 22, 2017	27.15	29.48	27.10	28.79	36,184,100	1,357,504,896
Oct 21, 2017	27.76	28.28	26.04	27.13	34,058,900	1,387,836,800
Oct 20, 2017	28.68	29.50	27.73	27.75	36,933,700	1,433,878,272
Oct 19, 2017	29.66	29.96	28.48	28.66	30,401,400	1,482,973,312
Oct 18, 2017	31.66	31.78	28.44	29.67	49,659,700	1,583,188,096
Oct 17, 2017	28.50	32.55	27.81	31.40	74,210,000	1,425,086,336
Oct 16, 2017	27.76	29.07	26.96	28.53	34,713,200	1,388,077,184
Oct 15, 2017	27.65	28.47	26.91	27.73	31,189,200	1,382,446,080
Oct 14, 2017	29.32	29.45	27.65	27.80	33,551,100	1,465,981,056
Oct 13, 2017	27.85	29.87	26.45	29.35	81,365,000	1,392,661,120
Oct 12, 2017	30.01	30.36	27.61	28.18	61,080,400	1,500,524,672
Oct 11, 2017	29.30	31.23	29.30	29.96	33,627,700	1,464,936,192
Oct 10, 2017	29.15	31.20	28.07	29.31	48,223,600	1,457,265,536
Oct 09, 2017	32.04	32.79	26.78	29.10	98,290,304	1,601,804,288
Oct 08, 2017	35.64	37.23	31.01	32.07	107,725,000	1,781,814,912
Oct 07, 2017	33.54	36.15	33.30	36.14	48,058,800	1,677,002,112
Oct 06, 2017	32.50	34.32	32.23	33.52	47,267,100	1,625,060,480
Oct 05, 2017	31.21	33.31	28.98	32.28	66,785,000	1,560,678,400
Oct 04, 2017	33.79	35.03	30.09	31.16	60,565,900	1,689,394,176
Oct 03, 2017	36.65	36.79	32.01	33.61	74,199,600	1,832,530,560
Oct 02, 2017	35.70	39.01	34.90	36.74	116,098,000	1,785,162,880
Oct 01, 2017	34.12	35.83	31.82	35.72	72,169,504	1,705,881,472
Sep 30, 2017	28.59	34.24	28.45	34.21	82,181,600	1,429,498,880
Sep 29, 2017	30.25	30.41	26.13	28.64	72,558,304	1,512,527,104
Sep 28, 2017	31.78	32.69	27.68	29.76	101,195,000	1,589,173,248
Sep 27, 2017	26.32	34.03	26.32	31.79	163,163,008	1,316,038,272
Sep 26, 2017	26.12	27.30	24.46	26.38	65,868,600	1,305,989,120
Sep 25, 2017	19.80	27.08	19.80	26.02	81,225,504	989,891,904
Sep 24, 2017	20.17	20.43	19.28	19.79	11,967,200	1,008,661,760
Sep 23, 2017	18.58	20.59	18.30	20.18	17,216,800	929,085,760
Sep 22, 2017	17.39	19.32	16.98	18.69	22,480,200	869,657,408
Sep 21, 2017	19.65	19.82	16.75	17.45	21,587,400	982,514,560
Sep 20, 2017	19.90	20.47	19.69	19.75	14,058,200	995,011,904
Sep 19, 2017	20.99	21.71	19.04	19.94	30,451,900	1,049,422,464
Sep 18, 2017	19.91	21.38	19.54	21.22	27,647,600	995,578,944
Sep 17, 2017	20.64	20.64	18.36	19.86	18,695,100	1,031,916,544
Sep 16, 2017	18.75	22.98	18.50	20.76	50,210,000	937,287,744
Sep 15, 2017	15.81	19.12	13.32	18.74	50,811,700	790,612,480
Sep 14, 2017	20.08	20.75	14.95	15.69	42,221,500	1,004,180,352
Sep 13, 2017	20.83	21.29	17.80	20.06	37,258,400	1,041,447,616
Sep 12, 2017	21.87	23.60	19.86	20.97	40,702,300	1,093,591,424
Sep 11, 2017	22.68	23.97	21.70	21.88	27,835,300	1,133,790,848
Sep 10, 2017	21.76	23.64	19.37	22.75	54,002,500	1,088,181,376
Sep 09, 2017	24.63	24.63	21.55	21.96	47,199,500	1,231,580,800
Sep 08, 2017	30.59	30.59	22.41	24.86	112,252,000	1,529,629,568
Sep 07, 2017	21.30	33.55	20.54	30.78	214,000,992	1,065,107,264
Sep 06, 2017	22.97	24.32	20.30	21.36	77,746,304	1,148,323,712
Sep 05, 2017	21.88	23.85	18.93	22.80	91,402,304	1,093,863,168
Sep 04, 2017	30.44	30.44	17.40	21.83	189,916,992	1,522,089,856
Sep 03, 2017	31.77	32.65	28.58	30.32	43,232,300	1,588,686,976
Sep 02, 2017	31.69	34.81	28.55	31.72	92,722,600	1,584,387,968
Sep 01, 2017	33.17	33.57	28.87	32.01	75,418,896	1,658,679,552
Aug 31, 2017	32.93	35.09	32.60	33.16	49,957,300	1,646,724,736
Aug 30, 2017	33.48	35.84	29.71	33.10	97,289,600	1,673,905,024
Aug 29, 2017	38.46	38.46	30.69	33.66	168,534,000	1,922,835,328
Aug 28, 2017	40.23	40.31	37.38	38.45	41,401,000	2,011,601,664
Aug 27, 2017	38.58	41.23	37.42	40.09	50,649,600	1,928,772,736
Aug 26, 2017	40.31	40.52	37.70	38.59	41,017,800	2,015,363,840
Aug 25, 2017	41.96	42.26	39.78	40.30	47,772,200	2,098,233,856
Aug 24, 2017	39.92	42.13	39.31	42.05	63,875,500	1,996,229,120
Aug 23, 2017	35.83	44.03	35.25	40.00	131,763,000	1,791,669,504
Aug 22, 2017	35.16	36.17	31.60	35.85	68,265,296	1,758,179,072
Aug 21, 2017	38.04	38.28	34.15	35.30	85,955,000	1,902,056,064
Aug 20, 2017	39.63	40.65	38.16	38.19	85,862,200	1,981,638,400
Aug 19, 2017	38.86	42.22	35.40	39.97	168,358,000	1,943,178,496
Aug 18, 2017	40.85	41.16	31.32	38.85	209,844,992	2,042,454,528
