Date	Open*	High	Low	Close**	Volume	Market Cap
Aug 27, 2017	0.354806	0.356997	0.333831	0.351523	4,536,030	177,403,040
Aug 26, 2017	0.362022	0.377722	0.324328	0.355843	10,377,400	181,010,928
Aug 25, 2017	0.387431	0.394479	0.345851	0.361609	6,146,620	193,715,536
Aug 24, 2017	0.382705	0.392537	0.372134	0.385310	6,227,850	191,352,704
Aug 23, 2017	0.364010	0.410874	0.364010	0.386673	8,663,860	182,005,248
Aug 22, 2017	0.351547	0.375577	0.315831	0.364505	8,045,240	175,773,376
Aug 21, 2017	0.422273	0.443680	0.327742	0.351503	15,013,800	253,363,648
Aug 20, 2017	0.471296	0.475262	0.403409	0.424265	16,016,500	282,777,440
Aug 19, 2017	0.294578	0.543728	0.284357	0.478768	52,677,500	176,746,912
Aug 18, 2017	0.205558	0.350260	0.205558	0.293387	12,793,800	123,334,608
Aug 17, 2017	0.223022	0.238935	0.206735	0.206735	2,752,410	133,813,488
Aug 16, 2017	0.111725	0.280031	0.103962	0.224399	5,232,600	67,034,788
