Date	Open*	High	Low	Close**	Volume	Market Cap
Jun 29, 2018	0.036566	0.037621	0.034706	0.037237	149,929,000	2,404,120,000
Jun 28, 2018	0.039087	0.039706	0.036344	0.036665	104,241,000	2,569,910,000
Jun 27, 2018	0.038187	0.039690	0.037685	0.038987	99,853,600	2,510,690,000
Jun 26, 2018	0.042402	0.042449	0.038262	0.038262	93,775,000	2,787,860,000
Jun 25, 2018	0.042391	0.043504	0.041215	0.042349	146,474,000	2,787,150,000
Jun 24, 2018	0.044196	0.044339	0.038552	0.042460	235,740,000	2,905,830,000
Jun 23, 2018	0.043278	0.044721	0.042531	0.044179	151,474,000	2,845,460,000
Jun 22, 2018	0.048611	0.048933	0.042247	0.043136	242,306,000	3,196,050,000
Jun 21, 2018	0.049206	0.050181	0.047480	0.048620	214,723,000	3,235,200,000
Jun 20, 2018	0.049581	0.049645	0.045133	0.049394	400,322,000	3,259,830,000
Jun 19, 2018	0.045178	0.051107	0.044808	0.049503	360,852,000	2,970,360,000
Jun 18, 2018	0.042570	0.045678	0.041498	0.045096	173,063,000	2,798,870,000
Jun 17, 2018	0.043163	0.043605	0.042558	0.042648	114,357,000	2,837,890,000
Jun 16, 2018	0.042799	0.043685	0.041809	0.043215	137,208,000	2,813,940,000
Jun 15, 2018	0.045617	0.046074	0.042534	0.042870	210,247,000	2,999,240,000
Jun 14, 2018	0.041460	0.045732	0.040566	0.045417	283,351,000	2,725,880,000
Jun 13, 2018	0.044008	0.044408	0.038950	0.041533	242,384,000	2,893,450,000
Jun 12, 2018	0.048772	0.048813	0.042842	0.043982	199,435,000	3,206,640,000
Jun 11, 2018	0.047860	0.049116	0.045696	0.048830	254,203,000	3,146,720,000
Jun 10, 2018	0.057138	0.057138	0.045859	0.048003	330,216,000	3,756,710,000
Jun 09, 2018	0.057720	0.059221	0.057157	0.057157	171,569,000	3,794,970,000
Jun 08, 2018	0.058680	0.058791	0.056793	0.057577	176,148,000	3,858,100,000
Jun 07, 2018	0.059433	0.060349	0.058391	0.058819	164,796,000	3,907,580,000
Jun 06, 2018	0.060621	0.060650	0.058435	0.059408	188,314,000	3,985,740,000
Jun 05, 2018	0.059220	0.060823	0.057337	0.060577	220,481,000	3,893,580,000
Jun 04, 2018	0.062018	0.062488	0.058259	0.059179	216,791,000	4,077,570,000
Jun 03, 2018	0.061157	0.063396	0.060775	0.061978	250,455,000	4,020,970,000
Jun 02, 2018	0.058817	0.063237	0.057739	0.061184	297,121,000	3,867,110,000
Jun 01, 2018	0.060613	0.061605	0.056416	0.058707	268,287,000	3,985,160,000
May 31, 2018	0.062436	0.064002	0.059449	0.060541	371,257,000	4,105,060,000
May 30, 2018	0.065110	0.068083	0.060278	0.062402	463,946,000	4,280,850,000
May 29, 2018	0.061097	0.065944	0.057386	0.065009	569,743,000	4,016,990,000
May 28, 2018	0.070651	0.070750	0.060207	0.060654	493,598,000	4,645,200,000
May 27, 2018	0.072981	0.073451	0.069381	0.070601	311,443,000	4,798,360,000
May 26, 2018	0.071067	0.076325	0.070482	0.073162	334,005,000	4,672,520,000
May 25, 2018	0.073201	0.073279	0.069467	0.071279	301,519,000	4,812,820,000
May 24, 2018	0.070087	0.074387	0.068700	0.073095	587,902,000	4,608,060,000
May 23, 2018	0.075072	0.076696	0.067811	0.069848	608,060,000	4,935,850,000
May 22, 2018	0.082253	0.083211	0.074271	0.074829	498,436,000	5,407,940,000
May 21, 2018	0.077700	0.084728	0.077382	0.082378	802,233,000	5,108,620,000
May 20, 2018	0.069269	0.078197	0.068474	0.077269	470,467,000	4,554,320,000
May 19, 2018	0.069481	0.070564	0.067618	0.069144	206,881,000	4,568,230,000
May 18, 2018	0.067023	0.069530	0.064977	0.069387	263,305,000	4,406,620,000
May 17, 2018	0.071912	0.073442	0.066256	0.067437	304,226,000	4,728,100,000
May 16, 2018	0.068191	0.072183	0.064071	0.071954	492,396,000	4,483,440,000
May 15, 2018	0.072839	0.073619	0.067555	0.068566	287,628,000	4,789,010,000
May 14, 2018	0.076108	0.076108	0.070672	0.072812	463,712,000	5,003,980,000
May 13, 2018	0.069153	0.077011	0.067982	0.075613	601,064,000	4,546,690,000
May 12, 2018	0.066182	0.071636	0.060636	0.068731	615,174,000	4,351,330,000
May 11, 2018	0.073601	0.077209	0.063906	0.065933	836,389,000	4,839,120,000
May 10, 2018	0.081007	0.081609	0.073157	0.073574	352,613,000	5,326,040,000
May 09, 2018	0.082979	0.082979	0.078888	0.081006	357,911,000	5,455,730,000
May 08, 2018	0.083405	0.086035	0.080760	0.083071	372,063,000	5,483,690,000
May 07, 2018	0.084966	0.084966	0.079717	0.083086	412,406,000	5,586,330,000
May 06, 2018	0.087098	0.087098	0.081907	0.084778	388,707,000	5,726,530,000
May 05, 2018	0.086212	0.090875	0.086187	0.087102	476,743,000	5,668,280,000
May 04, 2018	0.087085	0.088867	0.081083	0.086811	727,056,000	5,725,660,000
May 03, 2018	0.091322	0.091438	0.084533	0.087340	789,151,000	6,004,230,000
May 02, 2018	0.092764	0.093038	0.090174	0.091397	401,506,000	6,099,080,000
May 01, 2018	0.093745	0.094279	0.086773	0.093360	1,043,370,000	6,163,570,000
Apr 30, 2018	0.089656	0.101197	0.086102	0.093777	1,749,640,000	5,894,710,000
Apr 29, 2018	0.081696	0.090331	0.080684	0.089145	1,161,460,000	5,371,350,000
Apr 28, 2018	0.073807	0.084223	0.073807	0.081662	718,298,000	4,852,670,000
Apr 27, 2018	0.074894	0.079154	0.071840	0.074037	717,530,000	4,924,150,000
Apr 26, 2018	0.069983	0.074566	0.066750	0.074566	759,337,000	4,601,250,000
Apr 25, 2018	0.071681	0.081392	0.066467	0.070015	2,124,440,000	4,712,910,000
Apr 24, 2018	0.058349	0.077469	0.057221	0.073360	1,561,020,000	3,836,350,000
Apr 23, 2018	0.052430	0.058546	0.052384	0.058546	472,464,000	3,447,180,000
Apr 22, 2018	0.053407	0.054510	0.051837	0.052420	319,432,000	3,511,380,000
Apr 21, 2018	0.053659	0.056619	0.049721	0.053677	715,849,000	3,528,000,000
Apr 20, 2018	0.049134	0.053673	0.048199	0.053673	477,675,000	3,230,470,000
Apr 19, 2018	0.047430	0.051807	0.046910	0.049392	587,154,000	3,118,400,000
Apr 18, 2018	0.042006	0.047521	0.041996	0.047521	475,426,000	2,761,820,000
Apr 17, 2018	0.041275	0.043400	0.040700	0.042116	359,111,000	2,713,770,000
Apr 16, 2018	0.042898	0.043903	0.040221	0.041256	296,338,000	2,820,460,000
Apr 15, 2018	0.040062	0.043279	0.040013	0.042971	306,262,000	2,634,010,000
Apr 14, 2018	0.038685	0.041515	0.038567	0.040011	307,575,000	2,543,450,000
Apr 13, 2018	0.039415	0.043226	0.038224	0.039006	484,566,000	2,591,430,000
Apr 12, 2018	0.036143	0.039870	0.035239	0.039564	415,957,000	2,376,310,000
Apr 11, 2018	0.036851	0.037493	0.036001	0.036271	301,439,000	2,422,880,000
Apr 10, 2018	0.035792	0.037169	0.035008	0.036928	303,562,000	2,353,230,000
Apr 09, 2018	0.037645	0.037986	0.034338	0.035756	295,115,000	2,475,120,000
Apr 08, 2018	0.036978	0.038684	0.036735	0.037632	215,713,000	2,431,200,000
Apr 07, 2018	0.036879	0.038150	0.036262	0.037064	245,334,000	2,424,740,000
Apr 06, 2018	0.039294	0.044105	0.035852	0.036918	661,967,000	2,583,490,000
Apr 05, 2018	0.030096	0.050131	0.029025	0.040014	1,488,740,000	1,978,730,000
Apr 04, 2018	0.034684	0.035158	0.029716	0.030136	157,469,000	2,280,400,000
Apr 03, 2018	0.035691	0.035827	0.033471	0.034801	240,608,000	2,346,600,000
Apr 02, 2018	0.032271	0.035755	0.031021	0.035755	241,103,000	2,121,750,000
Apr 01, 2018	0.033955	0.034842	0.028607	0.032152	219,373,000	2,232,460,000
Mar 31, 2018	0.041283	0.042971	0.033591	0.033972	358,492,000	2,714,260,000
Mar 30, 2018	0.042631	0.045609	0.039127	0.041277	349,433,000	2,802,890,000
Mar 29, 2018	0.048966	0.050610	0.043002	0.043002	483,101,000	3,219,420,000
Mar 28, 2018	0.042855	0.049505	0.042600	0.048817	280,836,000	2,817,610,000
Mar 27, 2018	0.044373	0.046132	0.040471	0.043075	274,910,000	2,917,470,000
Mar 26, 2018	0.045341	0.046448	0.039460	0.044378	327,374,000	2,981,060,000
Mar 25, 2018	0.049418	0.049612	0.044861	0.045311	320,430,000	3,249,150,000
Mar 24, 2018	0.041717	0.052989	0.041091	0.049780	706,931,000	2,742,830,000
Mar 23, 2018	0.037853	0.041137	0.035080	0.041137	230,134,000	2,488,770,000
Mar 22, 2018	0.037159	0.039077	0.034523	0.037924	227,472,000	2,443,140,000
Mar 21, 2018	0.038085	0.040039	0.036349	0.037107	232,926,000	2,504,020,000
Mar 20, 2018	0.032728	0.040354	0.031429	0.038113	250,397,000	2,151,820,000
Mar 19, 2018	0.028970	0.032995	0.028221	0.032364	183,591,000	1,904,740,000
Mar 18, 2018	0.028286	0.029387	0.023117	0.028621	127,381,000	1,859,720,000
Mar 17, 2018	0.030164	0.030309	0.028002	0.028358	116,472,000	1,983,220,000
Mar 16, 2018	0.030049	0.031245	0.028954	0.030119	149,356,000	1,975,650,000
Mar 15, 2018	0.031047	0.031190	0.028357	0.030119	169,547,000	2,041,290,000
Mar 14, 2018	0.035701	0.036323	0.030237	0.031057	197,406,000	2,347,250,000
Mar 13, 2018	0.035968	0.037122	0.034525	0.035726	200,526,000	2,364,860,000
Mar 12, 2018	0.038561	0.039508	0.034644	0.036132	228,565,000	2,535,330,000
Mar 11, 2018	0.034751	0.039321	0.033492	0.038716	266,342,000	2,284,820,000
Mar 10, 2018	0.036941	0.038182	0.034484	0.034928	253,447,000	2,428,790,000
Mar 09, 2018	0.036363	0.037402	0.030829	0.036981	295,229,000	2,390,830,000
Mar 08, 2018	0.038488	0.039594	0.035278	0.036425	236,262,000	2,530,480,000
Mar 07, 2018	0.043944	0.044899	0.034816	0.038601	290,194,000	2,889,260,000
Mar 06, 2018	0.046744	0.047626	0.043567	0.043958	262,251,000	3,073,300,000
Mar 05, 2018	0.047755	0.047905	0.046390	0.046776	284,714,000	3,139,800,000
Mar 04, 2018	0.048789	0.049675	0.047162	0.047801	314,649,000	3,207,790,000
Mar 03, 2018	0.052525	0.052737	0.047751	0.048918	399,205,000	3,453,410,000
Mar 02, 2018	0.048700	0.056474	0.047595	0.052947	824,566,000	3,201,930,000
Mar 01, 2018	0.043514	0.049225	0.042367	0.048847	318,231,000	2,860,960,000
Feb 28, 2018	0.042736	0.046405	0.040685	0.043351	298,758,000	2,809,830,000
Feb 27, 2018	0.041792	0.043099	0.041187	0.042731	219,795,000	2,747,730,000
Feb 26, 2018	0.039899	0.042894	0.039000	0.041769	189,976,000	2,623,310,000
Feb 25, 2018	0.040821	0.041603	0.039108	0.039883	182,260,000	2,683,920,000
Feb 24, 2018	0.042856	0.045608	0.039374	0.040929	194,793,000	2,817,710,000
Feb 23, 2018	0.040275	0.043552	0.039139	0.042875	159,881,000	2,647,990,000
Feb 22, 2018	0.044461	0.046146	0.039591	0.040674	162,733,000	2,923,230,000
Feb 21, 2018	0.046909	0.048235	0.042935	0.044580	179,053,000	3,084,190,000
Feb 20, 2018	0.051537	0.052074	0.046560	0.046861	198,213,000	3,388,440,000
Feb 19, 2018	0.049555	0.052700	0.049364	0.051542	178,481,000	3,258,170,000
Feb 18, 2018	0.054935	0.055311	0.048708	0.049606	195,043,000	3,611,850,000
Feb 17, 2018	0.052155	0.054914	0.050969	0.054914	231,988,000	3,429,070,000
Feb 16, 2018	0.046489	0.053082	0.046379	0.052449	310,513,000	3,056,550,000
Feb 15, 2018	0.045922	0.048457	0.045087	0.046496	178,913,000	3,019,310,000
Feb 14, 2018	0.043295	0.046749	0.043022	0.045936	186,660,000	2,846,580,000
Feb 13, 2018	0.046103	0.046483	0.042499	0.043356	178,961,000	3,031,200,000
Feb 12, 2018	0.042603	0.047493	0.042603	0.046116	219,120,000	2,801,090,000
Feb 11, 2018	0.048564	0.048564	0.040066	0.042401	273,583,000	3,192,980,000
Feb 10, 2018	0.047424	0.055941	0.044781	0.048699	470,409,000	3,118,050,000
Feb 09, 2018	0.036785	0.047968	0.034951	0.047968	176,363,000	2,418,560,000
Feb 08, 2018	0.032668	0.038048	0.032668	0.036725	193,437,000	2,147,850,000
Feb 07, 2018	0.036235	0.038957	0.031905	0.032746	204,200,000	2,382,380,000
Feb 06, 2018	0.030367	0.036971	0.025110	0.036478	271,110,000	1,996,600,000
Feb 05, 2018	0.037790	0.038903	0.028055	0.030161	167,297,000	2,484,620,000
Feb 04, 2018	0.044525	0.046020	0.036049	0.037933	169,961,000	2,927,420,000
Feb 03, 2018	0.041035	0.047338	0.035080	0.044472	241,929,000	2,697,960,000
Feb 02, 2018	0.046042	0.046042	0.031091	0.040799	363,929,000	3,027,200,000
Feb 01, 2018	0.054753	0.058563	0.043161	0.046227	288,656,000	3,599,930,000
Jan 31, 2018	0.053958	0.054454	0.049636	0.054454	251,081,000	3,547,640,000
Jan 30, 2018	0.064065	0.064120	0.051582	0.053761	267,126,000	4,212,160,000
Jan 29, 2018	0.065431	0.066769	0.063113	0.064001	256,876,000	4,302,000,000
Jan 28, 2018	0.068916	0.070875	0.065049	0.065495	276,321,000	4,531,100,000
Jan 27, 2018	0.066495	0.069426	0.064973	0.068422	282,557,000	4,371,910,000
Jan 26, 2018	0.068600	0.071055	0.060360	0.066630	381,402,000	4,510,310,000
Jan 25, 2018	0.071252	0.073681	0.067022	0.068766	362,498,000	4,684,670,000
Jan 24, 2018	0.068596	0.074320	0.066939	0.070421	505,469,000	4,510,090,000
Jan 23, 2018	0.071210	0.074035	0.062891	0.068572	409,592,000	4,681,940,000
Jan 22, 2018	0.071947	0.082809	0.063831	0.071412	623,767,000	4,730,400,000
Jan 21, 2018	0.084868	0.085698	0.068421	0.071186	561,259,000	5,579,930,000
Jan 20, 2018	0.081158	0.088724	0.080608	0.085201	626,439,000	5,336,000,000
Jan 19, 2018	0.082409	0.088133	0.072995	0.080499	706,522,000	5,418,210,000
Jan 18, 2018	0.076432	0.110867	0.073540	0.083179	1,392,330,000	5,025,290,000
Jan 17, 2018	0.053796	0.084310	0.044651	0.075623	1,326,570,000	3,537,010,000
Jan 16, 2018	0.076045	0.076371	0.040550	0.054488	695,309,000	4,999,800,000
Jan 15, 2018	0.084890	0.097897	0.067721	0.075694	1,013,430,000	5,581,340,000
Jan 14, 2018	0.102634	0.103169	0.084271	0.084782	714,279,000	6,748,000,000
Jan 13, 2018	0.108694	0.119219	0.100102	0.103035	819,091,000	7,146,440,000
Jan 12, 2018	0.109802	0.112919	0.104891	0.108858	679,499,000	7,219,280,000
Jan 11, 2018	0.130827	0.130827	0.097425	0.109080	1,074,580,000	8,601,610,000
Jan 10, 2018	0.127020	0.136777	0.097435	0.129553	1,729,920,000	8,351,340,000
Jan 09, 2018	0.154165	0.156468	0.105963	0.124782	1,262,110,000	10,136,100,000
Jan 08, 2018	0.205195	0.205195	0.131582	0.151993	1,532,320,000	13,491,200,000
Jan 07, 2018	0.173678	0.199655	0.145697	0.199655	1,750,350,000	11,419,000,000
Jan 06, 2018	0.224499	0.232172	0.143149	0.174797	2,437,350,000	14,760,400,000
Jan 05, 2018	0.209579	0.300363	0.176712	0.220555	3,864,400,000	13,779,500,000
Jan 04, 2018	0.094920	0.217114	0.094920	0.207974	4,089,410,000	6,240,820,000
Jan 03, 2018	0.078648	0.094703	0.068306	0.094703	1,136,850,000	5,170,990,000
Jan 02, 2018	0.052070	0.086989	0.052070	0.078682	1,604,040,000	3,423,530,000
Jan 01, 2018	0.044682	0.052813	0.043400	0.051695	516,798,000	2,937,740,000
Dec 31, 2017	0.036129	0.045258	0.034681	0.044752	375,152,000	2,375,390,000
Dec 30, 2017	0.036357	0.038796	0.031117	0.036413	256,698,000	2,390,420,000
Dec 29, 2017	0.042007	0.043162	0.034757	0.036348	246,897,000	2,761,910,000
Dec 28, 2017	0.036722	0.041974	0.032258	0.041974	261,941,000	2,414,400,000
Dec 27, 2017	0.037830	0.041325	0.035362	0.036831	173,156,000	2,487,250,000
Dec 26, 2017	0.035748	0.045473	0.032838	0.037832	263,745,000	2,350,360,000
Dec 25, 2017	0.036706	0.041792	0.033296	0.035177	189,610,000	2,413,370,000
Dec 24, 2017	0.051473	0.051742	0.033265	0.036209	230,931,000	3,384,260,000
Dec 23, 2017	0.040300	0.057063	0.035975	0.051791	503,997,000	2,649,670,000
Dec 22, 2017	0.045662	0.046370	0.022616	0.039074	494,380,000	3,002,170,000
Dec 21, 2017	0.049966	0.070908	0.039734	0.045969	460,308,000	3,285,180,000
Dec 20, 2017	0.046852	0.048883	0.036669	0.048883	317,194,000	3,080,460,000
Dec 19, 2017	0.044442	0.053959	0.040145	0.046848	235,095,000	2,921,980,000
Dec 18, 2017	0.036372	0.046912	0.032634	0.044589	369,402,000	2,391,410,000
Dec 17, 2017	0.037670	0.041387	0.034599	0.036190	338,445,000	2,476,710,000
Dec 16, 2017	0.018405	0.037328	0.018405	0.036271	336,496,000	1,210,090,000
Dec 15, 2017	0.017420	0.018434	0.014580	0.018434	139,710,000	1,145,310,000
Dec 14, 2017	0.016445	0.020064	0.015114	0.017690	192,817,000	1,081,210,000
Dec 13, 2017	0.007614	0.018094	0.006823	0.016460	174,319,000	500,593,000
Dec 12, 2017	0.005177	0.007675	0.004903	0.007613	48,699,100	340,378,000
Dec 11, 2017	0.004436	0.005282	0.004383	0.005282	20,137,200	291,635,000
Dec 10, 2017	0.004452	0.004630	0.003489	0.004408	18,145,200	292,723,000
Dec 09, 2017	0.004441	0.004789	0.004305	0.004473	17,520,500	291,991,000
Dec 08, 2017	0.004311	0.004731	0.003682	0.004394	21,605,600	283,434,000
Dec 07, 2017	0.003134	0.005808	0.002974	0.004275	44,215,300	206,040,000
Dec 06, 2017	0.002068	0.004077	0.002068	0.003055	33,314,700	135,964,000
Dec 05, 2017	0.002139	0.002184	0.002058	0.002085	8,749,920	140,611,000
Dec 04, 2017	0.002124	0.002169	0.002049	0.002144	10,447,300	139,621,000
Dec 03, 2017	0.002080	0.002204	0.002034	0.002116	7,261,200	136,755,000
Dec 02, 2017	0.002110	0.002212	0.002032	0.002073	5,760,180	138,748,000
Dec 01, 2017	0.002241	0.002247	0.002057	0.002118	6,294,070	147,343,000
Nov 30, 2017	0.002090	0.002300	0.002031	0.002244	4,155,450	137,427,000
Nov 29, 2017	0.002310	0.002610	0.001935	0.002068	7,852,660	151,888,000
Nov 28, 2017	0.002062	0.002391	0.001991	0.002308	6,065,010	135,551,000
Nov 27, 2017	0.002151	0.002225	0.002009	0.002062	6,405,580	141,293,000
Nov 26, 2017	0.002050	0.002190	0.001971	0.002138	6,245,890	134,479,000
Nov 25, 2017	0.002027	0.002109	0.001993	0.002048	4,704,770	133,009,000
Nov 24, 2017	0.002106	0.002163	0.001969	0.002025	4,204,470	138,156,000
Nov 23, 2017	0.002311	0.002429	0.002043	0.002105	4,402,340	151,661,000
Nov 22, 2017	0.002146	0.002540	0.002122	0.002302	4,119,730	140,785,000
Nov 21, 2017	0.002148	0.002199	0.002005	0.002143	3,417,520	140,949,000
Nov 20, 2017	0.001993	0.002185	0.001993	0.002134	3,909,200	130,744,000
Nov 19, 2017	0.002020	0.002113	0.001951	0.002002	4,289,470	132,556,000
Nov 18, 2017	0.001980	0.002043	0.001906	0.002028	5,709,820	129,913,000
Nov 17, 2017	0.002187	0.002189	0.001949	0.001984	5,720,510	143,495,000
Nov 16, 2017	0.002323	0.002338	0.001823	0.002209	5,082,450	152,449,000
Nov 15, 2017	0.002444	0.002500	0.002188	0.002322	5,008,060	160,378,000
Nov 14, 2017	0.002111	0.002566	0.002063	0.002485	4,040,400	138,523,000
Nov 13, 2017	0.001795	0.002146	0.001771	0.002112	2,889,150	117,650,000
Nov 12, 2017	0.002006	0.002006	0.001684	0.001783	2,174,370	131,436,000
Nov 11, 2017	0.002026	0.002298	0.001891	0.002003	1,748,460	132,780,000
Nov 10, 2017	0.002335	0.002350	0.001989	0.002013	2,193,620	153,015,000
Nov 09, 2017	0.002304	0.002438	0.002285	0.002344	2,924,350	150,972,000
Nov 08, 2017	0.002173	0.002357	0.002173	0.002338	2,839,470	142,394,000
Nov 07, 2017	0.002145	0.002263	0.002099	0.002184	1,497,470	140,554,000
Nov 06, 2017	0.002213	0.002289	0.002074	0.002125	1,719,120	145,044,000
Nov 05, 2017	0.002126	0.002299	0.002120	0.002219	1,762,660	139,296,000
Nov 04, 2017	0.002228	0.002325	0.002123	0.002128	1,696,040	145,995,000
Nov 03, 2017	0.002304	0.002373	0.002115	0.002227	1,588,360	150,970,000
Nov 02, 2017	0.002524	0.002624	0.002141	0.002312	1,429,590	165,369,000
Nov 01, 2017	0.002782	0.002797	0.002442	0.002510	1,398,750	182,330,000
Oct 31, 2017	0.002760	0.003246	0.002696	0.002814	1,805,800	180,574,000
Oct 30, 2017	0.002951	0.003177	0.002432	0.002784	1,347,640	193,057,000
Oct 29, 2017	0.002988	0.003186	0.002932	0.002956	1,605,430	195,501,000
Oct 28, 2017	0.003059	0.003109	0.002809	0.002999	1,031,720	200,154,000
Oct 27, 2017	0.002840	0.003214	0.002782	0.003051	1,589,480	185,820,000
Oct 26, 2017	0.003029	0.003048	0.002588	0.002841	794,428	198,188,000
Oct 25, 2017	0.002656	0.003287	0.002635	0.003033	715,742	173,757,000
Oct 24, 2017	0.002425	0.002722	0.002365	0.002632	297,411	158,627,000
Oct 23, 2017	0.002575	0.002624	0.002293	0.002428	221,618	168,489,000
Oct 22, 2017	0.002306	0.002606	0.002306	0.002583	244,796	150,861,000
Oct 21, 2017	0.001953	0.002332	0.001862	0.002298	243,113	127,768,000
Oct 20, 2017	0.001916	0.002126	0.001901	0.001942	211,546	125,322,000
Oct 19, 2017	0.002094	0.002137	0.001887	0.001915	325,575	136,915,000
Oct 18, 2017	0.001943	0.002106	0.001830	0.002095	189,768	127,059,000
Oct 17, 2017	0.002156	0.002243	0.001907	0.001944	116,008	140,970,000
Oct 16, 2017	0.002287	0.002337	0.002008	0.002156	152,645	149,526,000
Oct 15, 2017	0.002378	0.002460	0.002078	0.002286	116,033	155,487,000
Oct 14, 2017	0.002114	0.002498	0.002087	0.002394	121,404	138,239,000
Oct 13, 2017	0.002345	0.002510	0.002022	0.002113	184,709	153,327,000
Oct 12, 2017	0.002471	0.002548	0.002197	0.002345	136,756	161,575,000
Oct 11, 2017	0.002289	0.002553	0.002258	0.002470	289,055	149,682,000
Oct 10, 2017	0.002186	0.002285	0.001963	0.002225	215,705	142,372,000
Oct 09, 2017	0.002567	0.002719	0.001943	0.002181	350,960	167,131,000
Oct 08, 2017	0.002565	0.002854	0.002326	0.002530	239,490	167,048,000
Oct 07, 2017	0.002995	0.004173	0.002240	0.002459	352,974	119,798,000
Oct 06, 2017	0.003321	0.003354	0.002815	0.002996	478,330	132,826,000
Oct 05, 2017	0.003269	0.003488	0.002942	0.003320	704,167	130,770,000
Oct 04, 2017	0.002469	0.003521	0.002400	0.003250	1,072,200	98,764,600
Oct 03, 2017	0.002748	0.003186	0.002128	0.002447	822,107	109,938,000
Oct 02, 2017	0.001848	0.003177	0.001768	0.002803	887,622	18,600,200
Oct 01, 2017	0.002261	0.002269	0.001806	0.001848	72,807	22,765,800
Sep 30, 2017	0.001983	0.002621	0.001763	0.002261	53,734	19,966,000
Sep 29, 2017	0.002901	0.002973	0.001487	0.001983	58,162	29,208,900
Sep 28, 2017	0.002563	0.003474	0.001816	0.002906	69,532	-
Sep 27, 2017	0.001736	0.003495	0.001659	0.002561	35,671	-
Sep 26, 2017	0.001777	0.002104	0.001619	0.001738	61,508	-
Sep 25, 2017	0.002251	0.005656	0.001465	0.001777	106,284	-
Sep 24, 2017	0.002346	0.002427	0.002086	0.002246	50,023	-
Sep 23, 2017	0.001934	0.002346	0.001924	0.002346	42,314	-
Sep 22, 2017	0.002079	0.002172	0.001852	0.001951	38,829	-
Sep 21, 2017	0.002638	0.003173	0.001935	0.002079	99,853	-
Sep 20, 2017	0.002306	0.003199	0.002039	0.002647	83,399	-
Sep 19, 2017	0.003273	0.023238	0.001746	0.002291	158,416	-
Sep 18, 2017	0.003324	0.003438	0.002534	0.003263	159,158	-
Sep 17, 2017	0.001836	0.003879	0.001781	0.003320	124,998	-
Sep 16, 2017	0.001815	0.017671	0.001371	0.001831	54,535	-
Sep 15, 2017	0.001419	0.001831	0.001091	0.001801	26,475	-
Sep 14, 2017	0.002006	0.002479	0.001298	0.001427	58,770	-
Sep 13, 2017	0.002051	0.002448	0.001711	0.001988	48,512	-
