Date	Open*	High	Low	Close**	Volume	Market Cap
Jun 25, 2018	8.24	8.54	7.95	8.47	80,553,800	730,847,168
Jun 24, 2018	9.00	9.04	7.66	8.28	81,839,400	798,045,696
Jun 23, 2018	9.02	9.17	8.68	8.95	75,209,296	799,994,176
Jun 22, 2018	10.29	10.39	8.87	9.03	84,043,504	912,672,704
Jun 21, 2018	10.45	10.73	10.25	10.32	85,294,304	926,675,584
Jun 20, 2018	10.70	10.74	10.11	10.45	113,833,000	949,112,896
Jun 19, 2018	10.80	10.84	10.48	10.69	181,246,000	957,859,904
Jun 18, 2018	10.61	10.94	10.31	10.77	160,550,000	940,344,832
Jun 17, 2018	10.77	10.83	10.57	10.63	156,520,000	954,761,216
Jun 16, 2018	10.63	10.85	10.52	10.78	102,144,000	942,791,744
Jun 15, 2018	11.18	11.19	10.61	10.70	103,048,000	991,252,928
Jun 14, 2018	10.67	11.30	10.48	11.18	113,825,000	946,348,800
Jun 13, 2018	11.29	11.40	10.32	10.65	113,990,000	1,000,944,896
Jun 12, 2018	11.98	12.55	11.17	11.30	137,156,000	1,062,009,536
Jun 11, 2018	11.60	12.04	11.44	11.98	117,110,000	1,028,276,864
Jun 10, 2018	13.22	13.22	11.49	11.60	134,438,000	1,172,205,312
Jun 09, 2018	13.41	13.62	13.22	13.22	115,646,000	1,188,811,776
