Jun 20, 2018	199.29	199.48	191.33	193.68	46,208,400	832,103,296
Jun 19, 2018	200.33	200.39	194.09	198.23	45,700,900	835,008,320
Jun 18, 2018	191.26	202.65	186.62	198.54	58,180,400	795,831,808
Jun 17, 2018	194.85	196.68	189.21	191.45	48,691,500	809,346,496
Jun 16, 2018	195.37	197.16	188.21	193.44	49,141,200	810,151,616
Jun 15, 2018	199.38	201.75	191.72	194.60	55,652,200	825,341,312
Jun 14, 2018	184.94	202.26	183.55	199.57	66,378,500	764,241,472
Jun 13, 2018	197.85	201.68	178.68	185.28	55,781,200	816,189,632
Jun 12, 2018	202.19	214.74	194.57	195.76	61,372,400	832,606,464
Jun 11, 2018	203.91	207.55	195.54	206.48	58,327,500	837,357,120
Jun 10, 2018	231.69	231.69	201.80	203.68	61,739,600	950,791,104
Jun 09, 2018	244.74	245.24	232.67	232.67	54,753,100	1,002,033,152
Jun 08, 2018	239.32	247.86	231.68	239.37	53,682,300	978,673,728
Jun 07, 2018	236.17	242.12	233.05	237.30	55,284,400	964,070,848
Jun 06, 2018	239.76	240.34	229.21	236.05	56,887,000	976,993,984
Jun 05, 2018	236.32	241.29	228.91	239.53	52,339,700	961,307,456
Jun 04, 2018	254.10	255.96	233.59	236.48	66,867,600	1,031,818,304
Jun 03, 2018	249.27	262.55	247.86	253.38	69,116,304	1,010,413,120
Jun 02, 2018	240.82	258.12	238.06	250.61	75,534,304	974,409,984
Jun 01, 2018	242.59	247.34	234.96	240.86	65,648,000	979,840,832
May 31, 2018	244.55	256.31	238.26	245.67	61,591,600	985,955,712
May 30, 2018	253.63	260.73	238.43	251.18	53,620,800	1,020,770,880
May 29, 2018	229.26	257.66	223.01	247.92	71,846,000	921,070,912
May 28, 2018	263.15	269.14	221.23	228.76	77,346,896	1,055,349,760
May 27, 2018	274.98	276.86	258.29	261.35	57,269,700	1,100,790,400
May 26, 2018	283.35	286.96	270.21	277.19	62,077,600	1,132,295,296
May 25, 2018	298.02	298.56	275.80	286.23	68,341,504	1,188,771,328
May 24, 2018	287.23	300.79	272.58	294.98	106,695,000	1,143,740,288
May 23, 2018	314.28	333.03	282.01	288.73	142,578,000	1,249,131,904
May 22, 2018	330.26	346.87	312.15	314.88	142,211,008	1,310,314,496
May 21, 2018	351.86	352.65	326.83	329.47	89,672,200	1,393,511,168
May 20, 2018	344.86	357.94	340.05	352.18	125,868,000	1,363,288,960
May 19, 2018	359.33	377.70	343.38	345.20	154,256,992	1,417,975,040
May 18, 2018	315.68	365.69	306.07	358.81	235,260,992	1,243,467,136
May 17, 2018	367.95	368.85	312.57	315.93	134,332,992	1,446,640,512
May 16, 2018	354.39	378.63	327.66	366.85	298,528,992	1,390,549,760
May 15, 2018	312.24	386.40	310.90	355.47	419,545,984	1,223,182,336
May 14, 2018	261.08	349.56	246.85	312.02	293,688,000	1,020,852,928
May 13, 2018	245.58	263.03	243.79	260.84	28,585,200	958,531,200
May 12, 2018	238.67	253.05	230.34	245.65	38,966,000	929,804,416
May 11, 2018	263.64	263.64	238.22	238.83	58,885,700	1,025,230,400
May 10, 2018	276.50	287.70	264.11	264.11	54,034,000	1,073,291,968
May 09, 2018	275.35	277.25	265.85	275.95	49,023,000	1,066,784,000
May 08, 2018	281.35	290.59	273.13	275.21	53,964,300	1,088,056,832
May 07, 2018	291.44	292.14	272.53	281.35	58,105,400	1,125,014,016
May 06, 2018	306.64	310.04	288.32	291.23	59,462,900	1,181,467,264
May 05, 2018	296.74	309.66	296.74	306.30	61,409,500	1,141,199,488
May 04, 2018	308.75	308.75	294.53	296.93	61,999,900	1,185,218,560
May 03, 2018	292.92	311.51	291.97	308.42	77,706,896	1,122,326,528
May 02, 2018	290.28	294.82	285.77	293.37	60,618,000	1,110,130,560
May 01, 2018	285.43	290.49	271.51	290.49	66,730,800	1,089,552,640
Apr 30, 2018	293.48	296.53	284.17	285.14	67,256,896	1,118,199,552
Apr 29, 2018	296.57	302.51	285.01	293.76	63,386,900	1,127,810,432
Apr 28, 2018	282.63	298.50	282.63	296.62	55,599,300	1,072,786,432
Apr 27, 2018	303.44	303.44	281.53	283.37	61,549,400	1,149,595,136
Apr 26, 2018	284.48	302.85	274.74	302.85	67,863,400	1,075,730,688
Apr 25, 2018	318.40	318.40	267.55	283.60	86,984,896	1,201,726,976
Apr 24, 2018	298.18	327.48	298.18	319.66	99,571,800	1,123,273,856
Apr 23, 2018	272.27	297.69	270.27	297.63	79,506,600	1,023,725,376
Apr 22, 2018	270.17	280.59	264.67	272.32	61,057,600	1,013,885,376
Apr 21, 2018	281.80	282.50	256.38	270.64	65,454,300	1,055,519,680
Apr 20, 2018	263.13	285.38	256.07	281.98	80,577,504	983,720,192
Apr 19, 2018	247.96	264.54	241.14	263.86	70,313,696	925,199,104
Apr 18, 2018	221.88	248.78	221.88	247.88	72,614,496	826,305,664
Apr 17, 2018	225.56	227.99	220.57	221.93	50,375,200	838,416,576
Apr 16, 2018	232.43	234.29	218.73	225.46	50,850,200	862,258,752
Apr 15, 2018	222.65	234.44	222.65	232.18	50,127,300	824,395,392
Apr 14, 2018	228.35	238.36	219.68	222.04	53,766,200	843,874,944
Apr 13, 2018	216.31	242.00	212.34	228.14	71,798,000	797,811,840
Apr 12, 2018	185.40	217.01	183.67	216.41	63,825,600	682,471,040
Apr 11, 2018	179.94	184.78	179.38	184.78	41,436,000	661,099,200
Apr 10, 2018	177.75	180.77	174.97	179.72	33,315,100	651,798,336
Apr 09, 2018	184.22	188.64	174.99	177.41	33,855,700	674,204,672
Apr 08, 2018	181.70	185.30	180.50	183.90	28,660,200	663,662,912
Apr 07, 2018	175.39	184.66	174.85	181.81	34,326,500	639,365,952
Apr 06, 2018	183.41	184.78	174.49	175.63	32,598,900	667,308,928
Apr 05, 2018	183.49	186.71	178.76	184.61	36,531,300	666,249,664
Apr 04, 2018	206.06	206.23	182.04	183.40	38,157,200	746,749,120
Apr 03, 2018	194.07	208.67	193.32	206.18	48,698,900	701,891,200
Apr 02, 2018	183.07	200.96	181.81	193.89	44,433,600	660,805,568
Apr 01, 2018	185.63	191.78	174.96	182.48	44,314,700	668,693,568
Mar 31, 2018	189.87	197.44	185.54	185.54	46,055,900	682,606,784
Mar 30, 2018	186.37	197.66	183.45	189.89	44,308,900	668,727,040
Mar 29, 2018	210.91	211.48	185.98	186.83	55,324,500	755,262,976
Mar 28, 2018	216.23	220.65	209.44	210.86	65,786,200	772,758,976
Mar 27, 2018	225.95	229.55	210.17	216.35	46,729,300	805,876,160
Mar 26, 2018	238.86	240.99	213.39	225.35	52,425,700	850,196,864
Mar 25, 2018	240.83	243.50	237.17	239.36	41,414,800	855,504,448
Mar 24, 2018	259.43	259.43	242.50	243.33	44,876,000	919,737,792
Mar 23, 2018	249.54	256.87	231.01	256.87	49,636,800	882,874,112
Mar 22, 2018	260.55	268.57	239.20	249.26	49,773,700	919,960,768
Mar 21, 2018	259.76	280.69	254.88	260.07	69,577,104	915,317,440
Mar 20, 2018	255.75	267.10	237.73	259.24	54,027,600	899,321,472
Mar 19, 2018	244.59	252.62	228.66	252.62	58,323,800	858,360,960
Mar 18, 2018	220.19	247.40	204.01	244.38	59,834,200	771,148,992
Mar 17, 2018	236.82	236.82	219.43	220.48	41,086,300	827,713,536
Mar 16, 2018	243.08	247.62	233.75	236.75	43,510,900	847,849,024
Mar 15, 2018	250.25	253.67	233.76	242.99	45,521,300	871,062,400
Mar 14, 2018	284.55	289.24	246.13	250.68	52,691,100	793,126,912
Mar 13, 2018	290.44	301.77	279.99	284.37	46,337,600	1,006,778,304
Mar 12, 2018	308.76	314.98	280.21	291.69	51,763,700	1,068,085,248
Mar 11, 2018	287.68	318.36	278.95	309.70	55,436,800	993,099,968
Mar 10, 2018	310.89	318.73	286.84	288.51	51,613,200	1,071,008,256
Mar 09, 2018	316.96	320.25	282.48	310.95	75,390,496	1,089,668,992
Mar 08, 2018	347.68	350.47	315.54	318.39	57,779,600	1,192,748,160
Mar 07, 2018	384.21	387.00	332.48	347.58	59,469,300	1,315,370,880
Mar 06, 2018	392.39	392.39	376.93	384.43	57,546,200	1,340,599,808
Mar 05, 2018	408.78	409.77	391.87	391.87	57,656,400	1,393,624,832
Mar 04, 2018	386.92	409.29	384.10	409.29	63,635,000	1,316,324,864
Mar 03, 2018	387.02	406.22	382.61	387.67	61,064,800	1,313,902,080
Mar 02, 2018	399.43	402.19	375.42	387.84	54,698,000	1,353,134,080
Mar 01, 2018	382.62	402.42	381.24	400.28	44,341,900	1,293,468,544
Feb 28, 2018	408.52	416.71	382.03	382.03	53,379,100	1,378,075,904
Feb 27, 2018	405.05	418.40	400.20	408.97	44,954,300	1,363,481,344
Feb 26, 2018	391.65	414.70	384.44	404.24	56,278,600	1,315,557,632
Feb 25, 2018	391.60	396.78	382.17	391.25	50,147,900	1,312,579,968
Feb 24, 2018	415.35	423.30	379.90	392.28	57,684,200	1,389,204,480
Feb 23, 2018	396.84	424.32	382.68	416.32	65,084,700	1,324,438,528
Feb 22, 2018	441.61	449.35	396.53	397.79	70,323,104	1,470,665,728
Feb 21, 2018	438.75	463.42	418.26	434.80	98,094,200	1,458,040,448
Feb 20, 2018	474.24	482.53	436.72	438.57	92,509,400	1,572,610,432
Feb 19, 2018	449.52	486.84	447.04	472.97	89,904,704	1,487,381,888
Feb 18, 2018	491.61	492.31	447.43	451.02	75,407,696	1,623,192,064
Feb 17, 2018	480.43	495.78	475.58	490.84	89,428,000	1,582,801,792
Feb 16, 2018	484.19	495.66	465.98	481.52	81,125,600	1,591,695,104
Feb 15, 2018	483.83	489.54	465.38	486.75	91,880,096	1,587,071,488
Feb 14, 2018	445.52	485.37	445.52	483.79	95,177,000	1,458,174,080
Feb 13, 2018	462.04	463.24	432.72	447.13	69,848,496	1,509,009,792
Feb 12, 2018	436.66	472.46	436.66	462.24	73,819,904	1,422,981,888
Feb 11, 2018	482.73	482.73	412.92	434.16	87,156,000	1,569,616,640
Feb 10, 2018	475.10	511.75	460.09	483.42	124,973,000	1,541,404,288
Feb 09, 2018	437.10	476.12	401.43	475.72	109,467,000	1,414,966,528
Feb 08, 2018	355.69	437.83	355.69	435.91	113,216,000	1,148,877,184
Feb 07, 2018	368.75	391.05	327.84	354.35	95,854,600	1,188,413,696
Feb 06, 2018	307.35	375.39	262.30	372.39	140,867,008	988,333,696
Feb 05, 2018	343.02	349.36	281.14	303.61	56,414,800	1,100,552,704
Feb 04, 2018	388.73	404.10	333.99	346.91	45,202,600	1,244,414,336
Feb 03, 2018	384.51	405.03	345.66	388.55	53,483,300	1,228,182,784
Feb 02, 2018	398.83	398.83	306.53	383.55	113,633,000	1,270,101,888
Feb 01, 2018	399.26	409.40	367.09	400.74	117,572,000	1,269,553,152
Jan 31, 2018	383.86	398.27	362.60	397.88	77,064,800	1,217,891,200
Jan 30, 2018	448.92	448.92	381.45	383.47	77,962,096	1,421,048,320
Jan 29, 2018	471.43	476.64	443.14	448.61	75,045,800	1,489,002,240
Jan 28, 2018	453.47	476.91	453.47	471.99	74,527,600	1,428,951,424
Jan 27, 2018	456.53	465.78	437.08	451.69	71,220,400	1,435,351,936
Jan 26, 2018	473.68	491.47	429.65	456.94	87,992,704	1,485,837,824
Jan 25, 2018	457.58	475.46	451.97	472.97	85,020,800	1,432,076,928
Jan 24, 2018	442.12	465.27	428.28	451.73	78,432,400	1,380,506,496
Jan 23, 2018	446.40	468.72	406.75	442.00	79,187,400	1,390,646,656
Jan 22, 2018	492.55	507.23	416.30	446.79	78,727,104	1,530,979,072
Jan 21, 2018	559.72	561.81	479.30	487.02	94,691,696	1,735,779,072
Jan 20, 2018	528.86	565.23	518.56	557.60	126,555,000	1,636,230,016
Jan 19, 2018	486.59	553.12	482.91	524.34	163,175,008	1,501,993,216
Jan 18, 2018	497.68	540.89	484.21	490.08	128,385,000	1,532,652,160
Jan 17, 2018	509.27	528.83	397.98	496.82	171,892,000	1,564,645,120
Jan 16, 2018	627.14	685.68	460.10	513.66	283,879,008	1,922,322,048
Jan 15, 2018	671.73	685.82	627.99	627.99	157,346,000	2,054,193,792
Jan 14, 2018	701.85	720.03	652.39	675.76	142,911,008	2,141,182,720
Jan 13, 2018	703.76	721.63	693.48	701.58	151,404,992	2,141,984,768
Jan 12, 2018	651.18	719.57	622.29	700.81	185,898,000	1,977,334,144
Jan 11, 2018	719.10	729.01	609.46	646.60	221,531,008	2,178,378,240
Jan 10, 2018	672.39	728.46	630.14	721.40	245,168,000	2,032,055,168
Jan 09, 2018	693.24	723.29	644.06	672.78	213,920,992	2,090,109,440
Jan 08, 2018	884.27	896.28	601.87	695.49	282,955,008	2,659,818,752
Jan 07, 2018	756.37	955.27	750.39	880.76	542,980,992	2,269,631,488
Jan 06, 2018	587.91	780.84	578.69	764.26	305,643,008	1,759,865,344
Jan 05, 2018	590.87	606.11	573.83	588.85	158,978,000	1,764,631,040
Jan 04, 2018	583.08	601.99	539.10	595.19	166,095,008	1,737,199,616
Jan 03, 2018	581.29	593.67	561.58	581.89	152,736,000	1,727,627,776
Jan 02, 2018	578.08	624.97	576.00	583.51	207,114,000	1,713,991,296
Jan 01, 2018	508.00	621.69	489.34	577.19	234,555,008	1,502,586,880
Dec 31, 2017	482.82	516.36	478.63	505.51	95,277,104	1,424,591,488
Dec 30, 2017	574.10	574.10	478.66	486.45	143,776,000	1,689,882,624
Dec 29, 2017	507.97	601.50	483.99	571.90	227,427,008	1,491,575,936
Dec 28, 2017	552.58	560.12	490.40	507.27	129,796,000	1,618,580,864
Dec 27, 2017	574.16	590.16	540.62	554.07	143,216,992	1,677,728,256
Dec 26, 2017	560.00	573.98	551.84	573.98	139,396,992	1,632,267,520
Dec 25, 2017	536.13	575.16	511.03	558.84	139,364,992	1,558,921,088
Dec 24, 2017	595.39	595.39	449.03	532.50	142,136,000	1,726,958,208
Dec 23, 2017	542.19	637.24	498.77	594.61	231,311,008	1,568,745,344
Dec 22, 2017	652.92	656.02	381.48	536.68	351,520,992	1,884,510,080
Dec 21, 2017	674.66	743.96	622.92	651.49	279,558,016	1,942,369,280
Dec 20, 2017	613.29	740.69	555.81	675.55	305,316,000	1,761,333,504
Dec 19, 2017	595.79	635.55	560.40	613.91	287,416,992	1,706,813,184
Dec 18, 2017	538.45	600.69	497.31	596.16	348,896,992	1,538,684,928
Dec 17, 2017	471.63	561.99	470.36	537.18	305,008,000	1,344,368,128
Dec 16, 2017	469.39	498.33	459.92	469.64	150,140,000	1,334,633,856
Dec 15, 2017	510.82	510.82	423.73	467.15	220,484,000	1,448,685,312
Dec 14, 2017	416.41	529.77	415.50	510.91	423,032,992	1,177,957,888
Dec 13, 2017	372.13	437.24	356.12	414.69	265,914,000	1,050,034,752
Dec 12, 2017	320.55	379.12	320.55	373.03	191,288,000	902,200,320
Dec 11, 2017	290.03	323.36	284.70	319.96	115,200,000	814,204,672
Dec 10, 2017	317.28	321.55	288.40	291.10	107,504,000	888,438,208
Dec 09, 2017	327.78	353.35	309.25	316.63	132,799,000	915,506,880
Dec 08, 2017	308.04	339.99	295.02	328.08	127,793,000	858,139,520
Dec 07, 2017	339.87	341.80	301.87	308.39	125,668,000	944,354,560
Dec 06, 2017	322.92	372.85	319.58	338.87	206,504,000	895,025,536
Dec 05, 2017	330.96	331.05	319.00	323.39	72,757,600	914,875,968
Dec 04, 2017	323.08	333.39	316.02	330.51	61,649,200	890,812,032
Dec 03, 2017	329.53	341.84	311.27	322.81	85,387,904	906,260,608
Dec 02, 2017	335.38	342.73	320.11	329.30	63,555,100	919,935,488
Dec 01, 2017	306.19	338.11	292.63	335.98	78,854,200	837,670,208
Nov 30, 2017	309.42	330.78	267.70	308.49	93,494,200	844,333,120
Nov 29, 2017	371.17	380.58	300.73	306.07	157,702,000	1,010,135,808
Nov 28, 2017	347.66	375.42	346.12	371.24	127,136,000	943,652,224
Nov 27, 2017	340.18	347.51	332.85	347.51	90,891,200	920,947,136
Nov 26, 2017	344.83	346.80	333.71	340.14	81,416,400	931,073,472
Nov 25, 2017	348.59	359.86	336.84	344.70	120,059,000	938,710,528
Nov 24, 2017	310.44	351.50	301.56	346.36	153,182,000	833,749,824
Nov 23, 2017	319.45	320.54	303.16	311.55	102,568,000	855,647,360
Nov 22, 2017	290.89	321.28	290.89	319.73	139,324,992	777,088,640
Nov 21, 2017	301.87	307.83	281.85	290.64	82,637,904	804,205,184
Nov 20, 2017	299.32	304.26	296.36	302.17	55,245,200	795,281,984
Nov 19, 2017	298.22	302.59	294.51	299.33	53,157,100	790,267,200
Nov 18, 2017	290.83	304.79	287.20	298.15	61,087,000	768,596,544
Nov 17, 2017	293.39	294.76	283.98	291.19	56,387,900	773,267,840
Nov 16, 2017	290.25	320.95	288.50	294.91	173,976,000	762,905,408
Nov 15, 2017	271.17	297.92	271.17	290.57	89,937,200	710,792,384
Nov 14, 2017	265.58	275.89	263.64	271.44	52,265,100	694,229,376
Nov 13, 2017	298.73	298.73	258.33	265.45	115,940,000	778,787,456
Nov 12, 2017	253.63	288.67	231.68	288.67	119,639,000	659,346,432
Nov 11, 2017	238.16	269.72	236.24	253.60	68,016,096	617,453,504
Nov 10, 2017	261.95	272.76	231.58	237.88	78,740,400	677,262,208
Nov 09, 2017	250.55	270.18	244.14	262.00	86,573,400	645,989,568
Nov 08, 2017	240.13	252.35	238.26	250.60	60,804,200	617,406,272
Nov 07, 2017	228.75	245.02	228.27	240.87	55,446,200	586,501,824
Nov 06, 2017	225.65	236.34	222.34	228.70	47,873,100	576,941,056
Nov 05, 2017	230.32	232.77	224.34	225.35	38,159,100	587,209,984
Nov 04, 2017	232.63	234.51	224.81	230.39	36,530,200	591,458,560
Nov 03, 2017	217.88	240.39	216.45	232.63	48,622,200	552,361,984
Nov 02, 2017	222.91	224.15	212.09	218.16	47,381,200	563,565,056
Nov 01, 2017	233.93	233.93	220.32	222.41	47,917,100	589,719,168
Oct 31, 2017	239.86	239.93	231.71	233.01	38,363,600	602,974,080
Oct 30, 2017	233.63	244.42	229.00	241.22	50,794,000	585,624,000
Oct 29, 2017	231.63	238.78	224.64	234.33	59,020,900	578,981,568
Oct 28, 2017	243.72	246.68	231.06	231.07	45,309,100	607,479,488
Oct 27, 2017	233.33	255.91	227.84	244.52	131,517,000	579,905,216
Oct 26, 2017	217.36	235.65	217.36	233.67	41,638,100	538,632,704
Oct 25, 2017	215.90	227.99	208.75	217.69	44,717,900	533,463,328
Oct 24, 2017	206.59	227.38	205.07	216.04	37,788,300	509,002,720
Oct 23, 2017	213.40	213.42	201.15	206.52	26,665,700	524,260,928
Oct 22, 2017	212.82	219.27	208.30	213.73	26,263,000	521,286,368
Oct 21, 2017	222.05	223.39	208.83	212.46	37,115,000	542,326,080
Oct 20, 2017	230.20	234.22	222.52	222.52	29,093,800	560,578,944
Oct 19, 2017	229.39	237.61	224.75	230.07	30,300,100	556,979,328
Oct 18, 2017	231.15	239.31	217.17	229.30	29,137,800	559,569,984
Oct 17, 2017	233.11	250.28	227.69	231.28	60,696,400	562,642,240
Oct 16, 2017	231.96	235.96	230.45	233.01	22,198,300	558,212,160
Oct 15, 2017	240.66	240.66	228.25	232.63	25,648,400	577,432,512
Oct 14, 2017	240.05	242.13	238.07	240.89	21,199,600	574,275,328
Oct 13, 2017	227.05	251.00	222.60	240.05	62,551,500	541,560,064
Oct 12, 2017	236.45	236.99	227.00	227.00	39,391,300	562,261,184
Oct 11, 2017	235.32	240.14	231.64	236.13	20,522,300	557,915,200
Oct 10, 2017	229.71	242.36	226.36	235.65	27,876,900	542,934,464
Oct 09, 2017	241.46	242.47	226.57	229.49	33,586,100	569,008,576
Oct 08, 2017	253.52	256.20	240.55	241.06	30,469,500	595,599,424
Oct 07, 2017	257.25	257.55	246.53	253.98	30,163,700	602,523,328
Oct 06, 2017	254.85	272.76	253.32	257.61	49,397,500	595,098,880
Oct 05, 2017	237.64	265.84	227.90	254.82	48,244,700	553,211,200
Oct 04, 2017	253.00	253.14	237.34	237.91	22,195,500	587,108,416
Oct 03, 2017	258.16	260.00	238.33	252.94	36,278,200	597,263,616
Oct 02, 2017	264.51	273.77	254.74	257.60	52,062,000	610,037,120
Oct 01, 2017	277.35	279.68	263.94	263.94	33,546,100	637,677,440
Sep 30, 2017	289.96	292.60	275.43	277.53	37,283,500	664,607,936
Sep 29, 2017	311.49	311.49	272.38	290.12	71,232,096	711,726,848
Sep 28, 2017	285.65	413.07	281.97	310.60	296,920,992	650,661,248
Sep 27, 2017	231.26	296.87	229.84	285.36	130,957,000	525,065,280
Sep 26, 2017	230.70	234.59	228.74	231.47	20,525,600	522,161,376
Sep 25, 2017	205.65	233.60	205.41	230.77	32,460,800	463,962,784
Sep 24, 2017	204.02	207.69	199.51	205.63	15,176,600	458,827,616
Sep 23, 2017	195.50	215.64	192.29	204.21	29,531,600	438,280,576
Sep 22, 2017	175.53	203.67	174.99	195.84	43,671,100	392,222,304
Sep 21, 2017	187.26	190.77	174.86	175.65	17,620,100	417,101,920
Sep 20, 2017	186.99	192.85	183.26	187.86	12,166,600	415,165,856
Sep 19, 2017	193.42	195.95	182.82	188.30	19,791,200	428,071,776
Sep 18, 2017	174.01	193.16	174.01	193.16	27,678,900	383,846,432
Sep 17, 2017	172.30	177.40	164.81	174.18	17,358,900	378,860,640
Sep 16, 2017	181.10	184.52	165.55	172.46	22,550,100	396,908,352
Sep 15, 2017	159.08	183.41	138.70	181.06	45,620,000	347,511,584
Sep 14, 2017	197.68	204.79	158.83	158.88	35,524,600	430,378,912
Sep 13, 2017	207.34	208.14	183.33	197.22	32,634,000	449,956,800
Sep 12, 2017	207.90	221.41	203.27	207.77	26,344,600	449,685,664
Sep 11, 2017	212.19	216.15	205.60	208.77	22,339,400	457,444,608
Sep 10, 2017	213.30	220.23	195.84	212.91	26,701,400	458,304,416
Sep 09, 2017	213.95	215.73	204.87	213.79	24,960,900	458,172,128
Sep 08, 2017	247.40	247.40	206.15	213.99	30,849,900	528,045,984
Sep 07, 2017	247.80	250.15	236.80	247.32	27,100,600	527,117,856
Sep 06, 2017	227.80	248.71	225.62	247.01	29,252,500	482,952,768
Sep 05, 2017	219.36	234.42	197.06	226.88	31,113,600	463,446,240
Sep 04, 2017	260.66	260.66	199.73	218.35	41,954,600	548,883,776
Sep 03, 2017	254.76	268.54	242.55	260.09	34,128,900	534,636,416
Sep 02, 2017	304.72	307.83	246.19	254.03	52,498,700	637,300,928
Sep 01, 2017	283.81	308.75	281.10	305.11	45,352,800	591,509,632
Aug 31, 2017	272.12	283.58	268.83	283.29	26,913,900	565,218,496
Aug 30, 2017	270.74	279.51	263.91	271.64	29,396,300	560,402,816
Aug 29, 2017	274.68	275.68	265.93	270.30	28,596,800	566,591,488
Aug 28, 2017	273.22	278.38	255.11	274.62	35,210,000	561,633,600
Aug 27, 2017	292.75	292.75	265.37	273.37	35,217,900	599,640,064
Aug 26, 2017	238.72	294.65	236.51	294.65	65,866,400	487,256,640
Aug 25, 2017	227.90	256.83	227.90	237.86	28,281,900	463,553,408
Aug 24, 2017	228.12	231.47	225.13	228.11	15,371,700	462,349,696
Aug 23, 2017	227.13	238.80	224.99	228.30	19,773,800	458,739,424
Aug 22, 2017	239.67	240.24	209.21	227.71	26,540,900	482,351,520
Aug 21, 2017	241.22	258.89	231.64	239.06	33,202,000	483,761,024
Aug 20, 2017	232.05	250.96	224.80	241.07	30,209,100	463,682,048
Aug 19, 2017	201.65	242.61	194.37	233.34	34,374,700	401,504,096
Aug 18, 2017	208.93	211.38	200.21	201.01	17,564,100	414,480,096
Aug 17, 2017	217.05	237.16	206.91	208.95	16,505,300	429,047,584
Aug 16, 2017	211.92	218.01	206.16	216.75	17,198,100	417,382,208
Aug 15, 2017	209.94	213.17	199.59	212.17	21,171,600	411,976,864
Aug 14, 2017	214.54	216.58	203.64	210.23	18,355,900	419,477,280
Aug 13, 2017	223.34	225.51	202.03	214.30	21,036,100	435,088,576
Aug 12, 2017	234.22	235.42	219.06	223.31	20,015,900	454,579,104
Aug 11, 2017	231.04	234.79	225.66	234.37	18,765,000	446,760,832
Aug 10, 2017	242.51	247.29	230.40	230.40	20,530,400	467,187,904
Aug 09, 2017	245.89	261.31	231.67	242.90	37,956,900	471,947,712
Aug 08, 2017	209.18	255.97	208.04	245.48	39,426,100	400,002,272
Aug 07, 2017	206.98	210.31	203.67	208.64	21,607,900	394,300,384
Aug 06, 2017	205.52	215.81	205.52	206.30	17,480,000	390,039,776
Aug 05, 2017	187.59	214.84	186.24	207.52	25,450,100	354,681,792
